豆瓣图书标签: 散文,贾平凹 / 长江文艺出版社 / 2016-7-1 / CNY 39.00,自在独行,7.3,(4682人评价)
豆瓣图书标签: 诗歌,木心 / 广西师范大学出版社 / 2009.1 / 34,云雀叫了一整天,8.5,(5705人评价)
豆瓣图书标签: 诗歌,(英)托·斯·艾略特 / 汤永宽、裘小龙 / 上海译文出版社 / 2012-7-1 / 45.00,荒原,8.9,(1487人评价)
豆瓣图书标签: 诗歌,海子 / 人民文学出版社 / 1999-04 / 15.40,海子的诗,8.9,(18364人评价)
豆瓣图书标签: 诗歌,[西班牙] 路易斯·塞尔努达 / 范晔 / 华东师范大学出版社 / 2015-8 / 34.00,致未来的诗人,9.0,(794人评价)
豆瓣图书标签: 诗歌,张定浩 / 华东师范大学出版社 / 2014-1 / 29.80,既见君子,8.4,(1935人评价)
豆瓣图书标签: 诗歌,北岛 / 南海出版公司 / 2003-1-1 / 20.00,北岛诗歌集,8.6,(5804人评价)
豆瓣图书标签: 诗歌,[奥] 莱内·马利亚·里尔克 / 冯至 / 上海译文出版社 / 2005-10 / 15.00元,给青年诗人的信,9.1,(3317人评价)
豆瓣图书标签: 诗歌,海桑 / 新星出版社 / 2012-7-1 / 28元,我是你流浪过的一个地方,8.7,(2097人评价)
豆瓣图书标签: 诗歌,顾城 / 人民文学出版社 / 1998-12 / 20.00,顾城的诗,8.8,(14370人评价)
豆瓣图书标签: 诗歌,[奥] 里尔克 / 黄灿然 / 河北教育出版社 / 2002-7 / 7.20元,里尔克诗选,8.9,(3377人评价)
豆瓣图书标签: 诗歌,顾城 / 江苏文艺出版社 / 2009-1 / 22.00元,顾城的诗 顾城的画,9.1,(4429人评价)
豆瓣图书标签: 诗歌,周云蓬 / 北京十月文艺出版社 / 2017-3 / 38,午夜起来听寂静,7.6,(554人评价)
豆瓣图书标签: 诗歌,[葡萄牙]埃乌热尼奥·德·安德拉德 / 姚风 / 湖南文艺出版社 / 2017-4-23 / 42.00元,在水中热爱火焰,8.7,(133人评价)
豆瓣图书标签: 诗歌,卡里·纪伯伦 / 林志豪 / 天津教育出版社 / 2007-8 / 26.00元,先知,9.1,(3437人评价)
豆瓣图书标签: 诗歌,张枣 / 文化艺术出版社 / 1998-03 / 10.80,春秋来信,9.2,(573人评价)
豆瓣图书标签: 诗歌,周云蓬 / 上海文艺出版社 / 2010-12 / 32.00元,春天责备,8.3,(8798人评价)
豆瓣图书标签: 诗歌,包慧怡 / 河南大学出版社 / 2016-8 / 36.00,我坐在火山的最边缘,8.5,(306人评价)
豆瓣图书标签: 诗歌,[波]维斯拉瓦·辛波斯卡 / 胡桑 / 湖南文艺出版社 / 2014-2 / 30,我曾这样寂寞生活：辛波斯卡诗选2,8.2,(1928人评价)
豆瓣图书标签: 散文,张爱玲 / 北京十月文艺出版社 / 2006-12 / 25.00元,流言,8.7,(8003人评价)
豆瓣图书标签: 诗歌,毕赣 / 前景娱乐有限公司 / 2016-4-1 / 220新台币,路邊野餐,8.7,(515人评价)
豆瓣图书标签: 小说,[日] 村上春树 / 林少华 / 上海译文出版社 / 2002-12 / 23.00元,世界尽头与冷酷仙境,8.6,(26984人评价)
豆瓣图书标签: 文学,[日] 京极夏彦 / 王华懋 / 世纪文景/上海人民出版社 / 2017-3-3 / 49.00元,百鬼夜行——阳,7.7,(1112人评价)
豆瓣图书标签: 小说,[美] 杰西·艾森伯格 / 吴文忠 / 人民文学出版社 / 2017-4 / 49.00元,吃鲷鱼让我打嗝,8.0,(2421人评价)
豆瓣图书标签: 小说,[土耳其] 奥尔罕·帕慕克 / 陈竹冰 / 上海人民出版社 / 2016-2 / 49.00元,我脑袋里的怪东西,8.6,(2882人评价)
豆瓣图书标签: 小说,[美] 伍绮诗 / 孙璐 / 江苏凤凰文艺出版社 / 2015-7 / 35.00元,无声告白,8.2,(55701人评价)
豆瓣图书标签: 小说,[德] 赫尔曼·黑塞 / 杨玉功 译、丁君君 校 / 上海人民出版社 / 2009-3 / 20.00,悉达多,9.0,(14469人评价)
豆瓣图书标签: 小说,王小波 / 花城出版社 / 1999-3 / 19.00元,黄金时代,8.8,(64288人评价)
豆瓣图书标签: 小说,[美] 斯蒂芬·金 / 施寄青、赵永芬、齐若兰 / 人民文学出版社 / 2006-7 / 29.90元,肖申克的救赎,9.1,(42135人评价)
豆瓣图书标签: 小说,白先勇 / 广西师范大学出版社 / 2010-10 / 38.00元,台北人,8.9,(16127人评价)
豆瓣图书标签: 小说,[美] 加布瑞埃拉·泽文 / 孙仲旭、李玉瑶 / 江苏凤凰文艺出版社 / 2015-5-1 / CNY 35.00,岛上书店,7.6,(86059人评价)
